sampling_rate_hz,freq_resolution_hz,window_duration_s,windows_per_epoch,pts_per_window,smooth_factor,high_filter,low_filter,notch_filter,zero_means_suppressed,col_index,i_code,i_group,sub_index,csv_header,mmx_instrument,variable_name,family,sub_column,units,power_scale,freq_band,freq_min_hz,freq_max_hz,hemisphere,region,electrode,engine,epoch_duration_s,epoch_step_s,rows_per_obs,resolution,evidence_tier,evidence_note
128.0,,,,,,,,,,2899,I255_64,255,64,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_13_14hz,rhythmicity,,rhythmicity index,uV,beta,13.015625,13.265625,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2900,I255_65,255,65,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_13_44hz,rhythmicity,,rhythmicity index,uV,beta,13.319444444444443,13.569444444444443,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2901,I255_66,255,66,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_13_75hz,rhythmicity,,rhythmicity index,uV,beta,13.626736111111112,13.876736111111112,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2902,I255_67,255,67,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_14_06hz,rhythmicity,,rhythmicity index,uV,beta,13.9375,14.1875,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2903,I255_68,255,68,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_14_38hz,rhythmicity,,rhythmicity index,uV,beta,14.25173611111111,14.50173611111111,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2904,I255_69,255,69,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_14_69hz,rhythmicity,,rhythmicity index,uV,beta,14.569444444444446,14.819444444444446,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2905,I255_70,255,70,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_15_02hz,rhythmicity,,rhythmicity index,uV,beta,14.890625,15.140625,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2906,I255_71,255,71,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_15_34hz,rhythmicity,,rhythmicity index,uV,beta,15.215277777777777,15.465277777777777,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2907,I255_72,255,72,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_15_67hz,rhythmicity,,rhythmicity index,uV,beta,15.543402777777779,15.793402777777779,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2908,I255_73,255,73,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_16_00hz,rhythmicity,,rhythmicity index,uV,beta,15.875,16.125,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2909,I255_74,255,74,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_16_34hz,rhythmicity,,rhythmicity index,uV,beta,16.21006944444444,16.46006944444444,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2910,I255_75,255,75,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_16_67hz,rhythmicity,,rhythmicity index,uV,beta,16.548611111111114,16.798611111111114,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2911,I255_76,255,76,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_17_02hz,rhythmicity,,rhythmicity index,uV,beta,16.890625,17.140625,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2912,I255_77,255,77,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_17_36hz,rhythmicity,,rhythmicity index,uV,beta,17.236111111111107,17.486111111111107,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2913,I255_78,255,78,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_17_71hz,rhythmicity,,rhythmicity index,uV,beta,17.58506944444445,17.83506944444445,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2914,I255_79,255,79,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_18_06hz,rhythmicity,,rhythmicity index,uV,beta,17.9375,18.1875,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2915,I255_80,255,80,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_18_42hz,rhythmicity,,rhythmicity index,uV,beta,18.29340277777777,18.54340277777777,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2916,I255_81,255,81,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_18_78hz,rhythmicity,,rhythmicity index,uV,beta,18.652777777777782,18.902777777777782,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2917,I255_82,255,82,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_19_14hz,rhythmicity,,rhythmicity index,uV,beta,19.015625,19.265625,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2918,I255_83,255,83,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_19_51hz,rhythmicity,,rhythmicity index,uV,beta,19.38194444444444,19.63194444444444,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2919,I255_84,255,84,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_19_88hz,rhythmicity,,rhythmicity index,uV,beta_wide,19.751736111111118,20.001736111111118,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2920,I255_85,255,85,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_20_25hz,rhythmicity,,rhythmicity index,uV,beta_wide,20.125,20.375,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2921,I255_86,255,86,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_20_63hz,rhythmicity,,rhythmicity index,uV,beta_wide,20.501736111111107,20.751736111111107,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2922,I255_87,255,87,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_21_01hz,rhythmicity,,rhythmicity index,uV,beta_wide,20.88194444444445,21.13194444444445,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2923,I255_88,255,88,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_21_39hz,rhythmicity,,rhythmicity index,uV,beta_wide,21.265625,21.515625,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2924,I255_89,255,89,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_21_78hz,rhythmicity,,rhythmicity index,uV,beta_wide,21.65277777777777,21.90277777777777,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2925,I255_90,255,90,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_22_17hz,rhythmicity,,rhythmicity index,uV,beta_wide,22.043402777777782,22.293402777777782,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2926,I255_91,255,91,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_22_56hz,rhythmicity,,rhythmicity index,uV,beta_wide,22.4375,22.6875,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2927,I255_92,255,92,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_22_96hz,rhythmicity,,rhythmicity index,uV,beta_wide,22.83506944444444,23.08506944444444,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2928,I255_93,255,93,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_23_36hz,rhythmicity,,rhythmicity index,uV,beta_wide,23.236111111111118,23.486111111111118,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2929,I255_94,255,94,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_23_77hz,rhythmicity,,rhythmicity index,uV,beta_wide,23.640625,23.890625,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2930,I255_95,255,95,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_24_17hz,rhythmicity,,rhythmicity index,uV,beta_wide,24.048611111111104,24.298611111111104,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2931,I255_96,255,96,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_24_59hz,rhythmicity,,rhythmicity index,uV,beta_wide,24.46006944444445,24.71006944444445,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2932,I255_97,255,97,"Rhythmicity Spectrogram, FP1-F7",Rhythmicity Spectrogram 3.00 FP1-F7_avg,rhythmicity_fp1f7_25_00hz,rhythmicity,,rhythmicity index,uV,beta_wide,24.875,25.125,,,FP1F7,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2933,I256_1,256,1,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_1_00hz,rhythmicity,,rhythmicity index,uV,,0.875,1.125,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2934,I256_2,256,2,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_1_09hz,rhythmicity,,rhythmicity index,uV,,0.9600694444444446,1.2100694444444446,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2935,I256_3,256,3,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_1_17hz,rhythmicity,,rhythmicity index,uV,delta,1.048611111111111,1.298611111111111,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2936,I256_4,256,4,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_1_27hz,rhythmicity,,rhythmicity index,uV,delta,1.140625,1.390625,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2937,I256_5,256,5,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_1_36hz,rhythmicity,,rhythmicity index,uV,delta,1.2361111111111114,1.4861111111111114,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2938,I256_6,256,6,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_1_46hz,rhythmicity,,rhythmicity index,uV,delta,1.3350694444444442,1.5850694444444442,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2939,I256_7,256,7,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_1_56hz,rhythmicity,,rhythmicity index,uV,delta,1.4375,1.6875,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2940,I256_8,256,8,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_1_67hz,rhythmicity,,rhythmicity index,uV,delta,1.543402777777778,1.793402777777778,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2941,I256_9,256,9,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_1_78hz,rhythmicity,,rhythmicity index,uV,delta,1.6527777777777777,1.9027777777777777,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2942,I256_10,256,10,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_1_89hz,rhythmicity,,rhythmicity index,uV,delta,1.765625,2.015625,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2943,I256_11,256,11,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_2_01hz,rhythmicity,,rhythmicity index,uV,delta,1.8819444444444446,2.1319444444444446,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2944,I256_12,256,12,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_2_13hz,rhythmicity,,rhythmicity index,uV,delta,2.0017361111111107,2.2517361111111107,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2945,I256_13,256,13,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_2_25hz,rhythmicity,,rhythmicity index,uV,delta,2.125,2.375,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2946,I256_14,256,14,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_2_38hz,rhythmicity,,rhythmicity index,uV,delta,2.2517361111111107,2.5017361111111107,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2947,I256_15,256,15,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_2_51hz,rhythmicity,,rhythmicity index,uV,delta,2.381944444444445,2.631944444444445,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2948,I256_16,256,16,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_2_64hz,rhythmicity,,rhythmicity index,uV,delta,2.515625,2.765625,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2949,I256_17,256,17,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_2_78hz,rhythmicity,,rhythmicity index,uV,delta,2.6527777777777772,2.9027777777777772,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2950,I256_18,256,18,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_2_92hz,rhythmicity,,rhythmicity index,uV,delta,2.793402777777778,3.043402777777778,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2951,I256_19,256,19,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_3_06hz,rhythmicity,,rhythmicity index,uV,delta,2.9375,3.1875,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2952,I256_20,256,20,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_3_21hz,rhythmicity,,rhythmicity index,uV,delta,3.0850694444444438,3.3350694444444438,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2953,I256_21,256,21,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_3_36hz,rhythmicity,,rhythmicity index,uV,delta,3.2361111111111116,3.4861111111111116,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2954,I256_22,256,22,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_3_52hz,rhythmicity,,rhythmicity index,uV,delta,3.390625,3.640625,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2955,I256_23,256,23,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_3_67hz,rhythmicity,,rhythmicity index,uV,delta,3.5486111111111107,3.7986111111111107,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2956,I256_24,256,24,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_3_84hz,rhythmicity,,rhythmicity index,uV,delta,3.710069444444445,3.960069444444445,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2957,I256_25,256,25,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_4_00hz,rhythmicity,,rhythmicity index,uV,,3.875,4.125,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2958,I256_26,256,26,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_4_17hz,rhythmicity,,rhythmicity index,uV,theta,4.043402777777779,4.293402777777779,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2959,I256_27,256,27,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_4_34hz,rhythmicity,,rhythmicity index,uV,theta,4.215277777777777,4.465277777777777,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2960,I256_28,256,28,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_4_52hz,rhythmicity,,rhythmicity index,uV,theta,4.390625,4.640625,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2961,I256_29,256,29,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_4_69hz,rhythmicity,,rhythmicity index,uV,theta,4.5694444444444455,4.8194444444444455,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2962,I256_30,256,30,"Rhythmicity Spectrogram, FP2-F4",Rhythmicity Spectrogram 3.00 FP2-F4_avg,rhythmicity_fp2f4_4_88hz,rhythmicity,,rhythmicity index,uV,theta,4.75173611111111,5.00173611111111,,,FP2F4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
