sampling_rate_hz,freq_resolution_hz,window_duration_s,windows_per_epoch,pts_per_window,smooth_factor,high_filter,low_filter,notch_filter,zero_means_suppressed,col_index,i_code,i_group,sub_index,csv_header,mmx_instrument,variable_name,family,sub_column,units,power_scale,freq_band,freq_min_hz,freq_max_hz,hemisphere,region,electrode,engine,epoch_duration_s,epoch_step_s,rows_per_obs,resolution,evidence_tier,evidence_note
64.0,0.5,2.0,4,128,3,,,,yes,201,I141_1,141,1,"SEF90, All 10-20",FFT_Edge 90 0-32 All 10-20_avg,sef_90_all,spectral_edge,,Hz,uV,,,,,,F9,FFTEngine01,4.0,8.0,8,ordinal,P-DOC,Trend Types Frequency.md; FFT Edge 0-32 Hz
128.0,,,,,,,,,,202,I142_1,142,1,Seizure Detections (red) and Notifications (gray),SeizureEventsP14,seizure_detection_event,seizure_detection,detection_event,boolean (0/1),,,,,,,,SeizureProbabilityP1401,1.0,1.0,1,ordinal,P-DOC,Trend Types Seizure Detection.md; binary
128.0,,,,,,,,,,203,I142_2,142,2,Seizure Detections (red) and Notifications (gray),SeizureEventsP14,seizure_notification_event,seizure_detection,notification_event,boolean (0/1),,,,,,,,SeizureProbabilityP1401,1.0,1.0,1,ordinal,P-DOC,Trend Types Seizure Detection.md; binary
128.0,,,,,,,,,,204,I143_1,143,1,Seizure Notifications (P14),SeizureProbabilityP14 Notifications,seizure_notification_p14,seizure_notification,,boolean (0/1),,,,,,,,SeizureProbabilityP1401,1.0,1.0,1,ordinal,P-DOC,Trend Panel Active Notifications.md
128.0,,,,,,,,,,205,I144_1,144,1,Seizure detections,SeizureProbabilityP14 Detections,seizure_detection_p14,seizure_detection,detection_event,boolean (0/1),,,,,,,,SeizureProbabilityP1401,1.0,1.0,1,ordinal,P-DOC,Trend Types Seizure Detection.md; binary
128.0,,,,,,,,,,206,I145_1,145,1,Seizure probability,SeizureProbabilityP14 Probability,seizure_probability_p14_probability,seizure_probability,probability,probability (0–1),,,,,,,,SeizureProbabilityP1401,1.0,1.0,1,ordinal,P-DOC,Trend Types Seizure Probability.md; 0-1
,,,,,,,,,,207,I146_1,146,1,SleepStages,SleepStages,sleep_stage_display,sleep,stage_display,sleep stage code,,,,,,,,,,,,ordinal,P-DOC,Trend Types Sleep-Wake.md; stage codes 0-5
,,,,,,,,,,208,I147_1,147,1,"Sleep-Wake Stage N3 (yellow=wake; green-blue=N1; light blue=N2; dark blue=N3; ornage=REM; black=indeterminate), SleepStages",= 1 <0> [SleepStages],sleep_stage_1,sleep,stage_1,sleep stage code,,,,,,,,,,,,ordinal,P-DOC,Trend Types Sleep-Wake.md; stage codes 0-5
,,,,,,,,,,209,I148_1,148,1,"Sleep-Wake Stage Indeterminate (yellow=wake; green-blue=N1; light blue=N2; dark blue=N3; ornage=REM; black=indeterminate), SleepStages",= 0 <0> [SleepStages],sleep_stage_0,sleep,stage_0,sleep stage code,,,,,,,,,,,,ordinal,P-DOC,Trend Types Sleep-Wake.md; stage codes 0-5
,,,,,,,,,,210,I149_1,149,1,"Sleep-Wake Stage N1 (yellow=wake; green-blue=N1; light blue=N2; dark blue=N3; ornage=REM; black=indeterminate), SleepStages",= 3 <0> [SleepStages],sleep_stage_3,sleep,stage_3,sleep stage code,,,,,,,,,,,,ordinal,P-DOC,Trend Types Sleep-Wake.md; stage codes 0-5
,,,,,,,,,,211,I150_1,150,1,"Sleep-Wake Stage Wake (yellow=wake; green-blue=N1; light blue=N2; dark blue=N3; ornage=REM; black=indeterminate), SleepStages",= 5 <0> [SleepStages],sleep_stage_5,sleep,stage_5,sleep stage code,,,,,,,,,,,,ordinal,P-DOC,Trend Types Sleep-Wake.md; stage codes 0-5
,,,,,,,,,,212,I151_1,151,1,"Sleep-Wake Stage REM (yellow=wake; green-blue=N1; light blue=N2; dark blue=N3; ornage=REM; black=indeterminate), SleepStages",= 4 <0> [SleepStages],sleep_stage_4,sleep,stage_4,sleep stage code,,,,,,,,,,,,ordinal,P-DOC,Trend Types Sleep-Wake.md; stage codes 0-5
,,,,,,,,,,213,I152_1,152,1,"Sleep-Wake Stage N2 (yellow=wake; green-blue=N1; light blue=N2; dark blue=N3; ornage=REM; black=indeterminate), SleepStages",= 2 <0> [SleepStages],sleep_stage_2,sleep,stage_2,sleep stage code,,,,,,,,,,,,ordinal,P-DOC,Trend Types Sleep-Wake.md; stage codes 0-5
,,,,,,,,,,214,I153_1,153,1,"Sleep-Wake State (yellow=wake; blue=sleep; black=indeterminate), [SleepStages]",ColorScaledBars,sleep_wake_state,sleep,wake_state,sleep stage code,,,,,,,,,,,,ordinal,P-DOC,Trend Types Sleep-Wake.md; stage codes 0-5
128.0,,,,,,,,,,215,I154_1,154,1,Spike Burst Detections,"EventDensity SpikeBurst <Detector,Count_overlap>",spike_burst,spike_density,burst,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,216,I155_1,155,1,Spike Detections generalized (count per 10s),"EventDensity SpikeGen <Detector,Count_epoch>",spike_generalized_per_10s,spike_density,generalized,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,217,I156_1,156,1,Spike Detections generalized (count per sec),"EventDensity SpikeGen <Detector,Count_epoch>01",spike_generalized_per_sec,spike_density,generalized,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,218,I157_1,157,1,Spike Detections left hemisphere (count per 10 sec),"EventDensity Spike F3 OR Spike Fp1 OR Spike FP1 OR Spike C3 OR Spike P3 OR Spike O1 OR Spike F7 OR Spike T7 OR Spike P7 <Detector,Count_epoch>",spike_left_per_10s,spike_density,left,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,219,I158_1,158,1,Spike Detections left hemisphere (count per sec),"EventDensity Spike Fp1 OR Spike FP1 OR Spike F3 OR Spike C3 OR Spike P3 OR Spike O1 OR Spike F7 OR Spike T7 OR Spike P7 <Detector,Count_epoch>",spike_left_per_sec,spike_density,left,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,220,I159_1,159,1,Spike Detections right hemisphere (count per 10 sec),"EventDensity Spike F4 OR Spike Fp2 OR Spike FP2 OR Spike C4 OR Spike P4 OR Spike O2 OR Spike F8 OR Spike T8 OR Spike P8 <Detector,Count_epoch>",spike_right_per_10s,spike_density,right,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,221,I160_1,160,1,Spike Detections right hemisphere (count per sec),"EventDensity Spike Fp2 OR Spike FP2 OR Spike F4 OR Spike C4 OR Spike P4 OR Spike O2 OR Spike F8 OR Spike T8 OR Spike P8 <Detector,Count_epoch>",spike_right_per_sec,spike_density,right,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,222,I161_1,161,1,Spike Detections vertex (count per sec),"EventDensity Spike Fz OR Spike FZ OR Spike Cz OR Spike CZ OR Spike Pz OR Spike PZ <Detector,Count_epoch>",spike_vertex_per_sec,spike_density,vertex_per_sec,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,223,I162_1,162,1,"Spike Detections, all foci (count per sec)",SpikeDensityV1,spike_all_foci_per_sec,spike_density,all_foci_per_sec,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,224,I163_1,163,1,"Spike Rate Threshold, right hemisphere >=3 per 10 sec, Spike Detections right hemisphere (count per 10 sec)",">= 3 <0> [EventDensity Spike F4 OR Spike Fp2 OR Spike FP2 OR Spike C4 OR Spike P4 OR Spike O2 OR Spike F8 OR Spike T8 OR Spike P8 <Detector,Count_epoch>]",spike_right_threshold_per_10s,spike_density,right_threshold,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,225,I164_1,164,1,"Spike RateThreshold, generalized >=3 per 10 sec, Spike Detections generalized (count per sec)",">= 3 <0> [EventDensity SpikeGen <Detector,Count_epoch>01]",spike_generalized_threshold_per_sec,spike_density,generalized_threshold,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,226,I165_1,165,1,"Spike RateThreshold, left hemisphere >=3 per 10 sec, Spike Detections left hemisphere (count per 10 sec)",">= 3 <0> [EventDensity Spike F3 OR Spike Fp1 OR Spike FP1 OR Spike C3 OR Spike P3 OR Spike O1 OR Spike F7 OR Spike T7 OR Spike P7 <Detector,Count_epoch>]",spike_left_threshold_per_10s,spike_density,left_threshold,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,227,I166_1,166,1,"Spikes >=3 per ten seconds L&R (blue=left, red=right, yellow=L&R)","[>= 3 <0> [EventDensity Spike F3 OR Spike Fp1 OR Spike FP1 OR Spike C3 OR Spike P3 OR Spike O1 OR Spike F7 OR Spike T7 OR Spike P7 <Detector,Count_epoch>]] AND [>= 3 <0> [EventDensity Spike F4 OR Spike Fp2 OR Spike FP2 OR Spike C4 OR Spike P4 OR Spike O2 OR Spike F8 OR Spike T8 OR Spike P8 <Detector,Count_epoch>]]",spike_bilateral_indicator_per_10s,spike_density,bilateral_indicator,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,228,I167_1,167,1,"Spikes >=3 per ten seconds right (blue=left, red=right, yellow=L&R)","[>= 3 <0> [EventDensity Spike F4 OR Spike Fp2 OR Spike FP2 OR Spike C4 OR Spike P4 OR Spike O2 OR Spike F8 OR Spike T8 OR Spike P8 <Detector,Count_epoch>]] AND NOT[>= 3 <0> [EventDensity Spike F3 OR Spike Fp1 OR Spike FP1 OR Spike C3 OR Spike P3 OR Spike O1 OR Spike F7 OR Spike T7 OR Spike P7 <Detector,Count_epoch>]]",spike_right_indicator_per_10s,spike_density,right_indicator,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,229,I168_1,168,1,"Spikes >=3 per ten seconds left (blue=left, red=right, yellow=L&R, green=generalized)","[>= 3 <0> [EventDensity Spike F3 OR Spike Fp1 OR Spike FP1 OR Spike C3 OR Spike P3 OR Spike O1 OR Spike F7 OR Spike T7 OR Spike P7 <Detector,Count_epoch>]] AND NOT[>= 3 <0> [EventDensity Spike F4 OR Spike Fp2 OR Spike FP2 OR Spike C4 OR Spike P4 OR Spike O2 OR Spike F8 OR Spike T8 OR Spike P8 <Detector,Count_epoch>]]",spike_left_indicator_per_10s,spike_density,left_indicator,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,230,I169_1,169,1,"Spikes >=3 per ten seconds generalized (blue=left, red=right, yellow=L&R, green=generalized)","[>= 3 <0> [EventDensity SpikeGen <Detector,Count_epoch>01]] AND [>= 3 <0> [EventDensity SpikeGen <Detector,Count_epoch>01]]",spike_generalized_indicator_per_10s,spike_density,generalized_indicator,spikes/sec,,,,,,,,SpikeDensityV101,1.0,1.0,1,ordinal,P-DOC,Trend Types Spike Density.md; EventDensity 10 s epochs
128.0,,,,,,,,,,231,I170_1,170,1,"SumValues LA delta freq, Rhythmicity Spectrogram FreqPow LA , 1 - 25 Hz, Left Anterior",SumValues_Abs_0-0 [Rhythmicity Spectrogram 3.00 Left Anterior_avg],rhythmicity_sum_left_anterior_delta_freq,rhythmicity,,rhythmicity index,,,1.0,25.0,left,anterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,232,I171_1,171,1,"SumValues LA delta power, Rhythmicity Spectrogram FreqPow LA , 1 - 25 Hz, Left Anterior",SumValues_Abs_2-2 [Rhythmicity Spectrogram 3.00 Left Anterior_avg],rhythmicity_sum_left_anterior_delta_power,rhythmicity,,rhythmicity index,,,1.0,25.0,left,anterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,233,I172_1,172,1,"SumValues LP delta freq, Rhythmicity Spectrogram FreqPow LP , 1 - 25 Hz, Left Posterior",SumValues_Abs_0-0 [Rhythmicity Spectrogram 3.00 Left Posterior_avg],rhythmicity_sum_left_posterior_delta_freq,rhythmicity,,rhythmicity index,,,1.0,25.0,left,posterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,234,I173_1,173,1,"SumValues LP delta power, Rhythmicity Spectrogram FreqPow LP , 1 - 25 Hz, Left Posterior",SumValues_Abs_2-2 [Rhythmicity Spectrogram 3.00 Left Posterior_avg],rhythmicity_sum_left_posterior_delta_power,rhythmicity,,rhythmicity index,,,1.0,25.0,left,posterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,235,I174_1,174,1,"SumValues RA delta freq, Rhythmicity Spectrogram FreqPow RA , 1 - 25 Hz, Right Anterior",SumValues_Abs_0-0 [Rhythmicity Spectrogram 3.00 Right Anterior_avg],rhythmicity_sum_right_anterior_delta_freq,rhythmicity,,rhythmicity index,,,1.0,25.0,right,anterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,236,I175_1,175,1,"SumValues RA delta power, Rhythmicity Spectrogram FreqPow RA , 1 - 25 Hz, Right Anterior",SumValues_Abs_2-2 [Rhythmicity Spectrogram 3.00 Right Anterior_avg],rhythmicity_sum_right_anterior_delta_power,rhythmicity,,rhythmicity index,,,1.0,25.0,right,anterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,237,I176_1,176,1,"SumValues RP delta freq, Rhythmicity Spectrogram FreqPow RP, 1 - 25 Hz, Right Posterior",SumValues_Abs_0-0 [Rhythmicity Spectrogram 3.00 Right Posterior_avg],rhythmicity_sum_right_posterior_delta_freq,rhythmicity,,rhythmicity index,,,1.0,25.0,right,posterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,238,I177_1,177,1,"SumValues RP delta power, Rhythmicity Spectrogram FreqPow RP, 1 - 25 Hz, Right Posterior",SumValues_Abs_2-2 [Rhythmicity Spectrogram 3.00 Right Posterior_avg],rhythmicity_sum_right_posterior_delta_power,rhythmicity,,rhythmicity index,,,1.0,25.0,right,posterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,239,I178_1,178,1,"Suppression Ratio, All 10-20",BSR All 10-20_avg,suppression_all,suppression_ratio,,% (0–100),,,,,,,,Amplitude01,10.0,10.0,10,ordinal,P-DOC,Trend Type Suppression Ratio.md; 60 s running average
128.0,,,,,,,,,,240,I179_1,179,1,"Suppression Ratio, Left Anterior",BSR Left Anterior_avg,suppression_left_anterior,suppression_ratio,,% (0–100),,,,,left,anterior,,Amplitude01,10.0,10.0,10,ordinal,P-DOC,Trend Type Suppression Ratio.md; 60 s running average
128.0,,,,,,,,,,241,I180_1,180,1,"Suppression Ratio, Left Hemisphere",BSR Left Hemisphere_avg,suppression_left,suppression_ratio,,% (0–100),,,,,left,hemisphere,,Amplitude01,10.0,10.0,10,ordinal,P-DOC,Trend Type Suppression Ratio.md; 60 s running average
128.0,,,,,,,,,,242,I181_1,181,1,"Suppression Ratio, Left Posterior",BSR Left Posterior_avg,suppression_left_posterior,suppression_ratio,,% (0–100),,,,,left,posterior,,Amplitude01,10.0,10.0,10,ordinal,P-DOC,Trend Type Suppression Ratio.md; 60 s running average
128.0,,,,,,,,,,243,I182_1,182,1,"Suppression Ratio, Right Anterior",BSR Right Anterior_avg,suppression_right_anterior,suppression_ratio,,% (0–100),,,,,right,anterior,,Amplitude01,10.0,10.0,10,ordinal,P-DOC,Trend Type Suppression Ratio.md; 60 s running average
128.0,,,,,,,,,,244,I183_1,183,1,"Suppression Ratio, Right Hemisphere",BSR Right Hemisphere_avg,suppression_right,suppression_ratio,,% (0–100),,,,,right,hemisphere,,Amplitude01,10.0,10.0,10,ordinal,P-DOC,Trend Type Suppression Ratio.md; 60 s running average
128.0,,,,,,,,,,245,I184_1,184,1,"Suppression Ratio, Right Posterior",BSR Right Posterior_avg,suppression_right_posterior,suppression_ratio,,% (0–100),,,,,right,posterior,,Amplitude01,10.0,10.0,10,ordinal,P-DOC,Trend Type Suppression Ratio.md; 60 s running average
128.0,,,,,,,,,,246,I185_1,185,1,"Suppression Ratio, Anterior",BSR Anterior_avg,suppression_anterior,suppression_ratio,,% (0–100),,,,,,anterior,,Amplitude01,10.0,10.0,10,ordinal,P-DOC,Trend Type Suppression Ratio.md; 60 s running average
128.0,,,,,,,,,,247,I186_1,186,1,"Suppression Ratio, Posterior",BSR Posterior_avg,suppression_posterior,suppression_ratio,,% (0–100),,,,,,posterior,,Amplitude01,10.0,10.0,10,ordinal,P-DOC,Trend Type Suppression Ratio.md; 60 s running average
128.0,,,,,,,,,,248,I187_1,187,1,"Threshold LAD>=1.1Hz, SumValues LA delta freq, [Rhythmicity Spectrogram 3.00 Left Anterior_avg]",>= 1.1 <0> [SumValues_Abs_0-0 [Rhythmicity Spectrogram 3.00 Left Anterior_avg]],rhythmicity_thresh_left_anterior_lad_gte_1_1hz,rhythmicity,,rhythmicity index,,,0.875,1.125,left,anterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,249,I188_1,188,1,"Threshold LAD>=5uV/Hz, SumValues LA delta power, [Rhythmicity Spectrogram 3.00 Left Anterior_avg]",>= 5 <0> [SumValues_Abs_2-2 [Rhythmicity Spectrogram 3.00 Left Anterior_avg]],rhythmicity_thresh_left_anterior_lad_gte_5uv_hz,rhythmicity,,rhythmicity index,,,0.875,1.125,left,anterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,250,I189_1,189,1,"Threshold LPD>=1.1Hz, SumValues LP delta freq, [Rhythmicity Spectrogram 3.00 Left Posterior_avg]",>= 1.1 <0> [SumValues_Abs_0-0 [Rhythmicity Spectrogram 3.00 Left Posterior_avg]],rhythmicity_thresh_left_posterior_lpd_gte_1_1hz,rhythmicity,,rhythmicity index,,,0.875,1.125,left,posterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,251,I190_1,190,1,"Threshold LPD>=5uV/Hz, SumValues LP delta power, [Rhythmicity Spectrogram 3.00 Left Posterior_avg]",>= 5 <0> [SumValues_Abs_2-2 [Rhythmicity Spectrogram 3.00 Left Posterior_avg]],rhythmicity_thresh_left_posterior_lpd_gte_5uv_hz,rhythmicity,,rhythmicity index,,,0.875,1.125,left,posterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,252,I191_1,191,1,"Threshold RAD>=1.1Hz, SumValues RA delta freq, [Rhythmicity Spectrogram 3.00 Right Anterior_avg]",>= 1.1 <0> [SumValues_Abs_0-0 [Rhythmicity Spectrogram 3.00 Right Anterior_avg]],rhythmicity_thresh_right_anterior_rad_gte_1_1hz,rhythmicity,,rhythmicity index,,,0.875,1.125,right,anterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,253,I192_1,192,1,"Threshold RAD>=5uV/Hz, SumValues RA delta power, [Rhythmicity Spectrogram 3.00 Right Anterior_avg]",>= 5 <0> [SumValues_Abs_2-2 [Rhythmicity Spectrogram 3.00 Right Anterior_avg]],rhythmicity_thresh_right_anterior_rad_gte_5uv_hz,rhythmicity,,rhythmicity index,,,0.875,1.125,right,anterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,254,I193_1,193,1,"Threshold RPD>=1.1Hz, SumValues RP delta freq, [Rhythmicity Spectrogram 3.00 Right Posterior_avg]",>= 1.1 <0> [SumValues_Abs_0-0 [Rhythmicity Spectrogram 3.00 Right Posterior_avg]],rhythmicity_thresh_right_posterior_rpd_gte_1_1hz,rhythmicity,,rhythmicity index,,,0.875,1.125,right,posterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,255,I194_1,194,1,"Threshold RPD>=5uV/Hz, SumValues RP delta power, [Rhythmicity Spectrogram 3.00 Right Posterior_avg]",>= 5 <0> [SumValues_Abs_2-2 [Rhythmicity Spectrogram 3.00 Right Posterior_avg]],rhythmicity_thresh_right_posterior_rpd_gte_5uv_hz,rhythmicity,,rhythmicity index,,,0.875,1.125,right,posterior,,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
64.0,0.5,2.0,4,128,3,,,,yes,256,I195_1,195,1,"Relative Alpha, 8-13/1-30 Hz, All 10-20",FFT_PowerRatio 8-13//1-30 All 10-20_avg,rel_alpha_all,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,alpha,8.0,13.0,,,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,257,I196_1,196,1,"Relative Alpha, 8-13/1-30 Hz, Anterior",FFT_PowerRatio 8-13//1-30 Anterior_avg,rel_alpha_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,alpha,8.0,13.0,,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,258,I197_1,197,1,"Relative Alpha, 8-13/1-30 Hz, Left Anterior",FFT_PowerRatio 8-13//1-30 Left Anterior_avg,rel_alpha_left_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,alpha,8.0,13.0,left,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,259,I198_1,198,1,"Relative Alpha, 8-13/1-30 Hz, Left Hemisphere",FFT_PowerRatio 8-13//1-30 Left Hemisphere_avg,rel_alpha_left_hemisphere,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,alpha,8.0,13.0,left,hemisphere,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,260,I199_1,199,1,"Relative Alpha, 8-13/1-30 Hz, Left Posterior",FFT_PowerRatio 8-13//1-30 Left Posterior_avg,rel_alpha_left_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,alpha,8.0,13.0,left,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,261,I200_1,200,1,"Relative Alpha, 8-13/1-30 Hz, Posterior",FFT_PowerRatio 8-13//1-30 Posterior_avg,rel_alpha_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,alpha,8.0,13.0,,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,262,I201_1,201,1,"Relative Alpha, 8-13/1-30 Hz, Right Anterior",FFT_PowerRatio 8-13//1-30 Right Anterior_avg,rel_alpha_right_anterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,alpha,8.0,13.0,right,anterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,263,I202_1,202,1,"Relative Alpha, 8-13/1-30 Hz, Right Hemisphere",FFT_PowerRatio 8-13//1-30 Right Hemisphere_avg,rel_alpha_right_hemisphere,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,alpha,8.0,13.0,right,hemisphere,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
64.0,0.5,2.0,4,128,3,,,,yes,264,I203_1,203,1,"Relative Alpha, 8-13/1-30 Hz, Right Posterior",FFT_PowerRatio 8-13//1-30 Right Posterior_avg,rel_alpha_right_posterior,relative_power,,band/broadband ratio of µV amplitudes (dimensionless); clamped at Ratio Max 10. NOT conventional relative power (band power ÷ total power) — equals its square root.,uV,alpha,8.0,13.0,right,posterior,,FFTEngine01,4.0,8.0,8,ordinal,MMX,"band/1-30 Hz ratio of uV amplitude, not conventional rel power"
